,ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
92,9998340,HY188438,03/16/2015 04:30:00 PM,024XX W ARDMORE AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,2011,20,40,2,07,1159103.0,1938439.0,2015,02/10/2018 03:50:01 PM,41.986807234000004,-87.690182835,"(41.986807234, -87.690182835)"
93,9998341,HY188525,03/17/2015 06:23:00 PM,033XX W CONGRESS PKWY,5111,OTHER OFFENSE,GUN OFFENDER: ANNUAL REGISTRATION,VEHICLE NON-COMMERCIAL,True,False,1134,11,28,27,26,1153936.0,1897493.0,2015,02/10/2018 03:50:01 PM,41.874553088,-87.710281562,"(41.874553088, -87.710281562)"
94,9998342,HY188583,03/17/2015 07:00:00 PM,089XX S ADA ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,2222,22,21,73,14,1168898.0,1845388.0,2015,02/10/2018 03:50:01 PM,41.731260025,-87.656853413,"(41.731260025, -87.656853413)"
95,9998343,HY188562,03/16/2015 03:00:00 PM,028XX W LOGAN BLVD,0810,THEFT,OVER $500,RESIDENCE-GARAGE,False,False,1414,14,35,22,06,1156820.0,1917156.0,2015,02/10/2018 03:50:01 PM,41.928452141,-87.69915904700001,"(41.928452141, -87.699159047)"
96,9998344,HY188475,03/09/2015 07:00:00 AM,058XX N BROADWAY,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,False,True,2022,20,48,77,26,1167252.0,1938889.0,2015,02/10/2018 03:50:01 PM,41.987870213,-87.66019784,"(41.987870213, -87.66019784)"
97,9998345,HY188440,03/17/2015 03:40:00 PM,094XX S BISHOP ST,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,False,False,2222,22,21,73,05,1168324.0,1842095.0,2015,02/10/2018 03:50:01 PM,41.722235903000005,-87.659050685,"(41.722235903, -87.659050685)"
98,9998347,HY188560,03/17/2015 06:55:00 PM,031XX W MADISON ST,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,False,True,1124,11,28,27,26,1155440.0,1899850.0,2015,02/10/2018 03:50:01 PM,41.880990844,-87.704696121,"(41.880990844, -87.704696121)"
99,9998348,HY188215,03/17/2015 02:30:00 PM,088XX S HAMILTON AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENTIAL YARD (FRONT/BACK),False,False,2221,22,19,72,14,1163565.0,1846189.0,2015,02/10/2018 03:50:01 PM,41.733571452,-87.676367839,"(41.733571452, -87.676367839)"
100,9998349,HY188378,03/17/2015 03:10:00 PM,100XX S HAMILTON AVE,0460,BATTERY,SIMPLE,SIDEWALK,False,False,2213,22,19,72,08B,1163802.0,1838139.0,2015,02/10/2018 03:50:01 PM,41.711475995,-87.675724865,"(41.711475995, -87.675724865)"
101,9998350,HY188351,03/17/2015 03:30:00 PM,096XX S HALSTED ST,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,False,False,2223,22,21,73,05,1172682.0,1840737.0,2015,02/10/2018 03:50:01 PM,41.71841458,-87.643127849,"(41.71841458, -87.643127849)"
102,9998351,HY188590,03/17/2015 05:00:00 AM,050XX W WASHINGTON BLVD,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,1532,15,28,25,14,1142799.0,1900034.0,2015,02/10/2018 03:50:01 PM,41.88174047,-87.75110891700001,"(41.88174047, -87.751108917)"
103,9998353,HY188550,03/17/2015 06:48:00 PM,059XX W DIVERSEY AVE,1330,CRIMINAL TRESPASS,TO LAND,BAR OR TAVERN,True,False,2514,25,30,19,26,1136114.0,1917995.0,2015,02/10/2018 03:50:01 PM,41.931149489,-87.77522735,"(41.931149489, -87.77522735)"
104,9998355,HY188579,03/17/2015 07:11:00 PM,047XX N MONTICELLO AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,True,False,1723,17,33,14,18,1151197.0,1931348.0,2015,02/10/2018 03:50:01 PM,41.967508325,-87.719448218,"(41.967508325, -87.719448218)"
105,9998356,HY188570,03/17/2015 07:00:00 PM,042XX W FIFTH AVE,2027,NARCOTICS,POSS: CRACK,RESIDENCE PORCH/HALLWAY,True,False,1132,11,24,26,18,1148051.0,1896223.0,2015,02/10/2018 03:50:01 PM,41.87118325,-87.73192156200001,"(41.87118325, -87.731921562)"
106,9998357,HY188586,03/17/2015 07:00:00 PM,075XX S EXCHANGE AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,True,False,421,4,7,43,18,1195185.0,1855723.0,2015,02/10/2018 03:50:01 PM,41.759012808,-87.560215615,"(41.759012808, -87.560215615)"
107,9998358,HY188415,03/17/2015 05:10:00 PM,017XX E 77TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,414,4,8,43,08B,1189051.0,1854265.0,2015,02/10/2018 03:50:01 PM,41.755161001,-87.58274265,"(41.755161001, -87.58274265)"
108,9998359,HY188318,03/14/2015 04:00:00 PM,079XX S BLACKSTONE AVE,0560,ASSAULT,SIMPLE,SIDEWALK,False,False,411,4,8,45,08A,1187543.0,1852651.0,2015,02/10/2018 03:50:01 PM,41.750768003000005,-87.5883202,"(41.750768003, -87.5883202)"
109,9998360,HY188442,03/16/2015 10:30:00 PM,086XX S ESCANABA AVE,0810,THEFT,OVER $500,STREET,False,False,423,4,10,46,06,1196979.0,1848308.0,2015,08/17/2015 03:03:40 PM,41.738621067,-87.553887018,"(41.738621067, -87.553887018)"
110,9998361,HY188609,03/17/2015 02:00:00 PM,076XX S PHILLIPS AVE,1365,CRIMINAL TRESPASS,TO RESIDENCE,APARTMENT,False,False,421,4,7,43,26,1193858.0,1854739.0,2015,02/10/2018 03:50:01 PM,41.756345259,-87.565111109,"(41.756345259, -87.565111109)"
111,9998362,HY188529,03/17/2015 06:20:00 PM,106XX S BENSLEY AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,True,False,434,4,10,51,18,1194549.0,1835055.0,2015,02/10/2018 03:50:01 PM,41.702313640999996,-87.563224189,"(41.702313641, -87.563224189)"
112,9998364,HY188300,03/17/2015 03:51:00 PM,075XX S SAGINAW AVE,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,False,False,421,4,7,43,05,1195237.0,1855357.0,2015,08/17/2015 03:03:40 PM,41.758007194,-87.560037099,"(41.758007194, -87.560037099)"
113,9998365,HY188443,03/17/2015 11:00:00 AM,002XX E 103RD ST,0810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),False,False,511,5,9,49,06,1179865.0,1836733.0,2015,02/10/2018 03:50:01 PM,41.707266045,-87.616941279,"(41.707266045, -87.616941279)"
114,9998366,HY188563,03/17/2015 02:40:00 PM,042XX S ROCKWELL ST,0460,BATTERY,SIMPLE,"SCHOOL, PUBLIC, BUILDING",False,False,921,9,12,58,08B,1159740.0,1876387.0,2015,02/10/2018 03:50:01 PM,41.816518341999995,-87.689552652,"(41.816518342, -87.689552652)"
115,9998367,HY188496,03/13/2015 10:00:00 PM,046XX W 72ND ST,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),False,False,833,8,13,65,14,1146350.0,1856487.0,2015,02/10/2018 03:50:01 PM,41.762174314,-87.73917535700001,"(41.762174314, -87.739175357)"
116,9998368,HY188241,03/17/2015 02:57:00 PM,091XX S COMMERCIAL AVE,0560,ASSAULT,SIMPLE,DEPARTMENT STORE,False,False,424,4,10,46,08A,1197735.0,1844851.0,2015,02/10/2018 03:50:01 PM,41.72911596,-87.551232349,"(41.72911596, -87.551232349)"
117,9998369,HY188364,03/17/2015 04:00:00 PM,087XX S SAGINAW AVE,051A,ASSAULT,AGGRAVATED: HANDGUN,STREET,False,False,423,4,7,46,04A,1195393.0,1847604.0,2015,02/10/2018 03:50:01 PM,41.736728503,-87.559720849,"(41.736728503, -87.559720849)"
118,9998371,HY188392,03/15/2015 10:45:00 PM,025XX W 46TH PL,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,ALLEY,False,False,922,9,12,58,04B,1160226.0,1873759.0,2015,02/10/2018 03:50:01 PM,41.80929678,-87.68784229299999,"(41.80929678, -87.687842293)"
119,9998372,HY188219,03/17/2015 01:30:00 PM,045XX S KEDVALE AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,False,False,815,8,14,57,05,1149449.0,1874175.0,2015,02/10/2018 03:50:01 PM,41.810653664,-87.727360047,"(41.810653664, -87.727360047)"
120,9998373,HY188593,03/17/2015 07:15:00 PM,099XX S WINCHESTER AVE,0560,ASSAULT,SIMPLE,ALLEY,False,False,2213,22,19,72,08A,1165219.0,1838667.0,2015,02/10/2018 03:50:01 PM,41.712895099,-87.670520556,"(41.712895099, -87.670520556)"
121,9998374,HY188574,03/17/2015 06:26:00 PM,008XX E 81ST ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,True,False,631,6,8,44,18,1183224.0,1851473.0,2015,02/10/2018 03:50:01 PM,41.747636981,-87.60418348399999,"(41.747636981, -87.604183484)"
122,9998375,HY188561,03/17/2015 07:10:00 PM,035XX W AUGUSTA BLVD,2024,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,True,False,1121,11,27,23,18,1152445.0,1906433.0,2015,02/10/2018 03:50:01 PM,41.899114936,-87.71551957700001,"(41.899114936, -87.715519577)"
123,9998376,HY188627,03/16/2015 06:30:00 PM,013XX W 15TH ST,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,RESIDENCE,False,False,1233,12,2,28,20,1167732.0,1892862.0,2015,02/10/2018 03:50:01 PM,41.861559271,-87.65976218,"(41.861559271, -87.65976218)"
124,9998377,HY188522,03/17/2015 06:25:00 PM,025XX S HARDING AVE,051A,ASSAULT,AGGRAVATED: HANDGUN,STREET,False,False,1013,10,22,30,04A,1150448.0,1886934.0,2015,02/10/2018 03:50:01 PM,41.845646694,-87.723363496,"(41.845646694, -87.723363496)"
125,9998378,HY188524,03/17/2015 06:40:00 PM,003XX S KILBOURN AVE,0325,ROBBERY,VEHICULAR HIJACKING,STREET,False,False,1131,11,24,26,03,1146450.0,1897870.0,2015,02/10/2018 03:50:01 PM,41.875733446999995,-87.73775753,"(41.875733447, -87.73775753)"
126,9998379,HY188470,03/17/2015 04:39:00 PM,005XX N HERMITAGE AVE,0820,THEFT,$500 AND UNDER,RESIDENCE PORCH/HALLWAY,True,False,1215,12,26,24,06,1164733.0,1903759.0,2015,02/10/2018 03:50:01 PM,41.891525587,-87.67046200200001,"(41.891525587, -87.670462002)"
127,9998380,HY188493,03/17/2015 06:00:00 PM,023XX S KEDZIE AVE,0460,BATTERY,SIMPLE,SIDEWALK,False,False,1024,10,24,30,08B,1155395.0,1888252.0,2015,02/10/2018 03:50:01 PM,41.849165586999995,-87.70517297299999,"(41.849165587, -87.705172973)"
128,9998381,HY188598,03/17/2015 07:00:00 PM,012XX S CENTRAL PARK AVE,0460,BATTERY,SIMPLE,RESIDENCE,False,False,1021,10,24,29,08B,1152576.0,1893880.0,2015,02/10/2018 03:50:01 PM,41.864665597,-87.715370416,"(41.864665597, -87.715370416)"
129,9998382,HY188477,03/17/2015 06:09:00 PM,083XX S BUFFALO AVE,0460,BATTERY,SIMPLE,SIDEWALK,True,False,424,4,10,46,08B,1199593.0,1850204.0,2015,02/10/2018 03:50:01 PM,41.74375846,-87.544246407,"(41.74375846, -87.544246407)"
130,9998385,HY188366,03/17/2015 04:30:00 PM,030XX W MADISON ST,0460,BATTERY,SIMPLE,CHA HALLWAY/STAIRWELL/ELEVATOR,False,False,1222,12,2,27,08B,1155843.0,1899858.0,2015,02/10/2018 03:50:01 PM,41.881004687,-87.703216111,"(41.881004687, -87.703216111)"
131,9998386,HY188299,03/16/2015 03:30:00 PM,060XX S LA SALLE ST,0497,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,RESIDENCE,False,True,311,3,20,68,04B,1176342.0,1864760.0,2015,02/10/2018 03:50:01 PM,41.784255275,-87.629002357,"(41.784255275, -87.629002357)"
132,9998389,HY188400,03/16/2015 04:15:00 PM,054XX S HERMITAGE AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,OTHER,False,False,932,9,16,61,11,1165606.0,1868597.0,2015,02/10/2018 03:50:01 PM,41.795019064,-87.668255877,"(41.795019064, -87.668255877)"
133,9998390,HY188559,03/17/2015 06:00:00 PM,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,True,False,111,1,42,32,06,1176352.0,1900927.0,2015,02/10/2018 03:50:01 PM,41.883500186999996,-87.627876698,"(41.883500187, -87.627876698)"
134,9998391,HY188494,03/17/2015 06:50:00 PM,001XX N STATE ST,0460,BATTERY,SIMPLE,SIDEWALK,False,False,111,1,42,32,08B,1176338.0,1901346.0,2015,08/17/2015 03:03:40 PM,41.884650262,-87.627915459,"(41.884650262, -87.627915459)"
135,9998392,HY188572,03/17/2015 07:10:00 PM,017XX N HUMBOLDT BLVD,0560,ASSAULT,SIMPLE,RESIDENCE,False,True,1421,14,35,23,08A,1156106.0,1911362.0,2015,02/10/2018 03:50:01 PM,41.912567406,-87.70193951700001,"(41.912567406, -87.701939517)"
136,9998394,HY188556,03/17/2015 07:00:00 PM,013XX N LEAVITT ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,CHA APARTMENT,False,True,1424,14,32,24,08B,1161485.0,1909186.0,2015,02/10/2018 03:50:01 PM,41.906485941,-87.682239126,"(41.906485941, -87.682239126)"
137,9998395,HY188555,03/17/2015 06:52:00 PM,088XX S SAGINAW AVE,4625,OTHER OFFENSE,PAROLE VIOLATION,STREET,True,False,423,4,7,46,26,1195413.0,1846932.0,2015,02/10/2018 03:50:01 PM,41.734883985,-87.55966970799999,"(41.734883985, -87.559669708)"
138,9998396,HY188608,03/17/2015 06:32:00 PM,036XX W FLOURNOY ST,2024,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,True,False,1133,11,24,27,18,1152246.0,1896783.0,2015,02/10/2018 03:50:01 PM,41.872638265999996,-87.716505276,"(41.872638266, -87.716505276)"
139,9998398,HY188505,03/17/2015 07:46:00 AM,067XX S INDIANA AVE,0545,ASSAULT,PRO EMP HANDS NO/MIN INJURY,APARTMENT,True,False,322,3,20,69,08A,1178754.0,1860415.0,2015,02/10/2018 03:50:01 PM,41.772277595,-87.620291185,"(41.772277595, -87.620291185)"
140,9998399,HY188631,03/17/2015 07:30:00 PM,053XX S INDIANA AVE,0460,BATTERY,SIMPLE,OTHER,True,False,231,2,3,40,08B,1178505.0,1869684.0,2015,02/10/2018 03:50:01 PM,41.79771831,-87.62092241799999,"(41.79771831, -87.620922418)"
141,9998400,HY188635,03/17/2015 07:45:00 PM,006XX E 83RD PL,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,True,False,632,6,6,44,18,1182115.0,1849763.0,2015,02/10/2018 03:50:01 PM,41.742970269000004,-87.608299949,"(41.742970269, -87.608299949)"
142,9998401,HY188641,03/17/2015 07:49:00 PM,059XX S MORGAN ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,True,False,712,7,16,68,18,1170659.0,1865532.0,2015,02/10/2018 03:50:01 PM,41.786499587,-87.64981588399999,"(41.786499587, -87.649815884)"
143,9998402,HY188398,03/16/2015 06:00:00 PM,035XX W 24TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1024,10,22,30,14,1152965.0,1887824.0,2015,02/10/2018 03:50:01 PM,41.848039534,-87.71410272,"(41.848039534, -87.71410272)"
144,9998403,HY188616,03/17/2015 05:00:00 PM,101XX S PRINCETON AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,511,5,9,49,14,1176082.0,1837519.0,2015,02/10/2018 03:50:01 PM,41.709508468,-87.630771094,"(41.709508468, -87.630771094)"
145,9998405,HY188604,03/17/2015 05:06:00 PM,008XX E 42ND ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,214,2,4,36,07,1182561.0,1877347.0,2015,02/10/2018 03:50:01 PM,41.81865298,-87.60581070299999,"(41.81865298, -87.605810703)"
146,9998406,HY188532,03/16/2015 09:00:00 PM,052XX S TRIPP AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,815,8,23,57,14,1148924.0,1869386.0,2015,02/10/2018 03:50:01 PM,41.797522075,-87.72940914200001,"(41.797522075, -87.729409142)"
147,9998407,HY188515,03/17/2015 04:00:00 AM,009XX W 59TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,712,7,16,68,08B,1170883.0,1865705.0,2015,02/10/2018 03:50:01 PM,41.78696943,-87.648989537,"(41.78696943, -87.648989537)"
148,9998408,HY188642,03/17/2015 08:06:00 PM,055XX W CONGRESS PKWY,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,True,False,1522,15,29,25,18,1139741.0,1897139.0,2015,02/10/2018 03:50:01 PM,41.873852593,-87.76240869,"(41.873852593, -87.76240869)"
149,9998410,HY188600,03/17/2015 07:00:00 PM,056XX S HOYNE AVE,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,STREET,False,False,715,7,15,67,04B,1163321.0,1867337.0,2015,02/10/2018 03:50:01 PM,41.791609669,-87.67667029799999,"(41.791609669, -87.676670298)"
150,9998411,HY188354,03/17/2015 04:00:00 PM,066XX S ROCKWELL ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,832,8,15,66,14,1160184.0,1860545.0,2015,02/10/2018 03:50:01 PM,41.773036657,-87.688359946,"(41.773036657, -87.688359946)"
151,9998412,HY188625,03/17/2015 07:40:00 PM,022XX S ALBANY AVE,0820,THEFT,$500 AND UNDER,STREET,False,False,1033,10,24,30,06,1156042.0,1888936.0,2015,02/10/2018 03:50:01 PM,41.851029549,-87.70277996799999,"(41.851029549, -87.702779968)"
152,9998413,HY188605,03/17/2015 12:00:00 PM,002XX E 89TH PL,0890,THEFT,FROM BUILDING,RESIDENCE,False,True,633,6,6,44,06,1179284.0,1845693.0,2015,02/10/2018 03:50:01 PM,41.731866686,-87.618796565,"(41.731866686, -87.618796565)"
153,9998414,HY188249,03/17/2015 03:25:00 PM,067XX S KARLOV AVE,0460,BATTERY,SIMPLE,SIDEWALK,False,False,833,8,13,65,08B,1150198.0,1859568.0,2015,02/10/2018 03:50:01 PM,41.770555286,-87.724991869,"(41.770555286, -87.724991869)"
154,9998415,HY188659,03/17/2015 08:00:00 AM,028XX S TROY ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1033,10,12,30,14,1155825.0,1884977.0,2015,02/10/2018 03:50:01 PM,41.840169963,-87.703682941,"(41.840169963, -87.703682941)"
155,9998416,HY188548,03/17/2015 06:45:00 PM,078XX S KOSTNER AVE,0890,THEFT,FROM BUILDING,RESIDENCE,False,False,834,8,13,70,06,1148430.0,1852154.0,2015,08/17/2015 03:03:40 PM,41.750244133,-87.73166283799999,"(41.750244133, -87.731662838)"
156,9998417,HY188614,03/17/2015 06:50:00 PM,075XX S JEFFERY BLVD,0810,THEFT,OVER $500,RESIDENCE,False,False,414,4,8,43,06,1190846.0,1855395.0,2015,02/10/2018 03:50:01 PM,41.758218654000004,-87.57612812100001,"(41.758218654, -87.576128121)"
157,9998418,HY188657,03/17/2015 11:45:00 AM,013XX W FILLMORE ST,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE-GARAGE,False,False,1231,12,2,28,05,1167597.0,1895417.0,2015,02/10/2018 03:50:01 PM,41.868573309,-87.660184197,"(41.868573309, -87.660184197)"
158,9998419,HY188652,03/15/2015 06:30:00 PM,002XX W GRAND AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1831,18,42,8,08B,1174539.0,1903858.0,2015,02/10/2018 03:50:01 PM,41.891583724,-87.63444644399999,"(41.891583724, -87.634446444)"
159,9998420,HY188618,03/17/2015 06:00:00 PM,068XX S EAST END AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,332,3,5,43,08B,1188717.0,1859906.0,2015,02/10/2018 03:50:01 PM,41.770648384,-87.583786515,"(41.770648384, -87.583786515)"
160,9998421,HY188177,03/17/2015 02:15:00 PM,063XX S ROCKWELL ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,False,825,8,15,66,08B,1160128.0,1862559.0,2015,02/10/2018 03:50:01 PM,41.778564511,-87.68850987200001,"(41.778564511, -87.688509872)"
161,9998423,HY188649,03/16/2015 09:00:00 PM,124XX S EMERALD AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,523,5,34,53,14,1173583.0,1822297.0,2015,02/10/2018 03:50:01 PM,41.667792508000005,-87.640371163,"(41.667792508, -87.640371163)"
162,9998424,HY188648,03/17/2015 05:50:00 PM,011XX N KEELER AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,True,False,1111,11,37,23,18,1148176.0,1907135.0,2015,02/10/2018 03:50:01 PM,41.901124587,-87.73118152,"(41.901124587, -87.73118152)"
163,9998425,HY188535,11/21/2014 10:00:00 AM,041XX W VAN BUREN ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,1132,11,24,26,11,1148857.0,1897701.0,2014,02/04/2016 06:33:39 AM,41.87522352,-87.728924202,"(41.87522352, -87.728924202)"
164,9998426,HY188634,03/17/2015 07:55:00 PM,067XX S MERRILL AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,331,3,5,43,14,1191706.0,1860633.0,2015,02/10/2018 03:50:01 PM,41.772571323,-87.572806627,"(41.772571323, -87.572806627)"
165,9998427,HY188325,03/17/2015 02:10:00 PM,019XX W 33RD ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),False,False,912,9,11,59,07,1163830.0,1882804.0,2015,02/10/2018 03:50:01 PM,41.834042232,-87.67436899100001,"(41.834042232, -87.674368991)"
166,9998428,HY188602,03/17/2015 07:00:00 PM,046XX W IRVING PARK RD,0860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,True,False,1722,17,45,15,06,1144295.0,1926174.0,2015,02/10/2018 03:50:01 PM,41.953443342,-87.74495704799999,"(41.953443342, -87.744957048)"
167,9998430,HY183018,03/13/2015 03:30:00 PM,013XX S CANAL ST,0560,ASSAULT,SIMPLE,OTHER,False,False,124,1,2,28,08A,1173336.0,1893976.0,2015,02/10/2018 03:50:01 PM,41.864493678,-87.639158,"(41.864493678, -87.639158)"
168,9998431,HY188671,03/02/2015 09:00:00 AM,069XX S MERRILL AVE,1790,OFFENSE INVOLVING CHILDREN,CHILD ABDUCTION,"SCHOOL, PUBLIC, BUILDING",True,True,331,3,5,43,20,1191744.0,1859337.0,2015,12/05/2015 03:52:13 PM,41.769014078000005,-87.57270934700001,"(41.769014078, -87.572709347)"
169,9998433,HY188654,03/17/2015 08:06:00 PM,024XX N AUSTIN AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,ALLEY,True,False,2512,25,29,19,18,1135989.0,1915635.0,2015,02/10/2018 03:50:01 PM,41.924675615,-87.77574310600001,"(41.924675615, -87.775743106)"
170,9998434,HY188610,03/17/2015 07:33:00 PM,008XX N MICHIGAN AVE,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,True,False,1833,18,42,8,06,1177338.0,1906181.0,2015,02/10/2018 03:50:01 PM,41.897895128,-87.624096605,"(41.897895128, -87.624096605)"
171,9998435,HY188624,03/17/2015 07:30:00 PM,013XX N KILDARE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,2534,25,37,23,14,1147460.0,1908788.0,2015,02/10/2018 03:50:01 PM,41.905674352,-87.73376903799999,"(41.905674352, -87.733769038)"
172,9998436,HY188658,03/17/2015 08:25:00 PM,066XX S DORCHESTER AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,True,False,321,3,5,42,18,1186615.0,1861049.0,2015,02/10/2018 03:50:01 PM,41.773834887,-87.59145538,"(41.773834887, -87.59145538)"
173,9998437,HY188254,03/16/2015 08:00:00 AM,053XX W OAKDALE AVE,0820,THEFT,$500 AND UNDER,RESIDENTIAL YARD (FRONT/BACK),False,False,2514,25,31,19,06,1140221.0,1919095.0,2015,02/10/2018 03:50:01 PM,41.934093649,-87.760107661,"(41.934093649, -87.760107661)"
174,9998438,HY188541,03/17/2015 06:35:00 PM,045XX S DAMEN AVE,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,True,False,924,9,12,61,06,1163669.0,1874288.0,2015,02/10/2018 03:50:01 PM,41.810676762,-87.675199089,"(41.810676762, -87.675199089)"
175,9998439,HY188601,03/17/2015 05:45:00 PM,052XX N ASHLAND AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,False,False,2012,20,40,77,08B,1164713.0,1935037.0,2015,02/10/2018 03:50:01 PM,41.97735458,-87.669646205,"(41.97735458, -87.669646205)"
176,9998440,HY188571,03/17/2015 07:02:00 PM,073XX S MAY ST,0460,BATTERY,SIMPLE,STREET,True,False,733,7,17,68,08B,1169923.0,1856125.0,2015,02/10/2018 03:50:01 PM,41.760701648,-87.65278737,"(41.760701648, -87.65278737)"
177,9998441,HY188673,03/17/2015 08:21:00 PM,056XX N CLARK ST,1330,CRIMINAL TRESPASS,TO LAND,OTHER,True,True,2012,20,40,77,26,1164920.0,1937374.0,2015,02/10/2018 03:50:01 PM,41.983762981999995,-87.668818299,"(41.983762982, -87.668818299)"
178,9998442,HY188646,03/17/2015 08:09:00 PM,018XX S LEAVITT ST,2024,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,True,False,1234,12,25,31,18,1161991.0,1891166.0,2015,08/17/2015 03:03:40 PM,41.857026946,-87.680883634,"(41.857026946, -87.680883634)"
179,9998443,HY188433,03/17/2015 04:26:00 PM,045XX W NORTH AVE,1121,DECEPTIVE PRACTICE,COUNTERFEITING DOCUMENT,DEPARTMENT STORE,False,False,2533,25,37,23,10,1145953.0,1910249.0,2015,02/10/2018 03:50:01 PM,41.90971226,-87.73926766,"(41.90971226, -87.73926766)"
180,9998444,HY188626,03/17/2015 07:56:00 PM,016XX E 85TH ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,True,False,412,4,8,45,18,1188720.0,1848948.0,2015,02/10/2018 03:50:01 PM,41.740578571,-87.584125319,"(41.740578571, -87.584125319)"
181,9998445,HY187276,03/16/2015 06:29:00 PM,006XX E GRAND AVE,0810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),False,False,1834,18,42,8,06,1180796.0,1904058.0,2015,02/10/2018 03:50:01 PM,41.891990384,-87.61146150200001,"(41.891990384, -87.611461502)"
182,9998446,HY188603,03/17/2015 07:15:00 PM,042XX W CRYSTAL ST,041A,BATTERY,AGGRAVATED: HANDGUN,STREET,False,False,2534,25,37,23,04B,1147786.0,1907989.0,2015,02/10/2018 03:50:01 PM,41.903475555,-87.73259207,"(41.903475555, -87.73259207)"
183,9998447,HY188666,03/17/2015 12:24:00 PM,017XX N KOSTNER AVE,0820,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),False,False,2533,25,31,23,06,1146784.0,1911248.0,2015,02/10/2018 03:50:01 PM,41.912437783,-87.736189335,"(41.912437783, -87.736189335)"
